League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Vincent Janssen,Forward,3,0,0,5,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Michel Vorm,Goalkeeper,2,0,2,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Georges-Kevin Nkoudou,Midfielder,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Luke Amos,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Timothy Eyoma,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Kazaiah Sterling,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,George Marsh,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Tottenham Hotspur,2018/19,Premier League|Tottenham Hotspur|2018/19,Alfie Whiteman,Goalkeeper,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,,,,69,,,,,,Team,,,,,,,,,,,49,5,1,3,-,4,7,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Pierre Emerick Aubameyang,Forward,36,22,30,6,6,11,0,Player,5,17,7,8,13,9,20,2,-,-,16,1,-,-,-,4,1,-,2731,124,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Alexandre Lacazette,Forward,35,13,27,10,8,9,0,Player,4,9,4,5,9,4,12,1,-,-,11,-,-,1,-,-,1,-,2503,193,8,12,Pierre Emerick Aubameyang,3,,,,2,-,2,2,-,2503,1251.5,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Alex Iwobi,Forward,35,3,22,14,13,15,0,Player,2,1,1,1,1,2,3,-,-,-,1,2,-,-,-,-,-,-,,,6,9,Pierre Emerick Aubameyang,1,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Luca Torreira,Midfielder,34,2,24,10,10,4,0,Player,-,2,1,2,2,-,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,7,4,3,4,3,2377,339.57,1,1,-,-,1,-,1,2377,2377
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Matteo Guendouzi,Midfielder,33,0,23,14,10,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,7,5,4,2143,238.11,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Bernd Leno,Goalkeeper,32,0,31,7,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,19.35%,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Shkodran Mustafi,Defender,31,2,31,4,0,6,0,Player,2,-,2,-,-,2,-,-,2,-,-,-,-,-,-,-,2,-,,,,,,,,,,9,3,6,5,4,2617,290.78,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Granit Xhaka,Midfielder,29,4,29,2,0,4,0,Player,2,2,3,-,2,2,-,4,-,-,2,-,-,2,-,-,-,-,,,,,,,,,,10,5,5,5,5,2502,250.2,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Aaron Ramsey,Midfielder,28,4,14,17,14,10,0,Player,2,2,2,-,2,2,1,3,-,-,4,-,-,-,-,-,-,-,,,6,9,Pierre Emerick Aubameyang,3,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Sokratis Papastathopoulos,Defender,25,1,25,3,0,1,0,Player,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,12,9,3,8,4,2199,183.25,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Henrikh Mkhitaryan,Midfielder,25,6,19,9,6,8,0,Player,4,2,-,2,3,3,3,2,1,-,4,1,-,-,-,-,1,-,1643,274,,,,,,,,1,-,1,-,1,1643,1643,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Sead Kolasinac,Midfielder,24,0,22,7,2,6,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-,5,2,3,1892,378.4,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Mesut Ozil,Midfielder,24,5,20,7,4,10,0,Player,2,3,3,1,4,1,-,5,-,-,5,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,2,-,1741,870.5,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Nacho Monreal,Defender,22,1,21,5,1,1,0,Player,1,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,3,2,2,3,1861,372.2,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Hector Bellerin,Defender,19,0,18,1,1,3,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,1535,511.67,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Laurent Koscielny,Defender,17,3,13,6,4,1,0,Player,2,1,-,1,2,1,1,-,1,1,1,-,1,-,-,-,1,-,,,,,,,,,,1,-,1,-,1,1328,1328,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Ainsley Maitland-Niles,Midfielder,16,1,11,12,5,2,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,-,2,985,492.5,1,-,1,1,-,-,1,985,985
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Stephen Lichtsteiner,Defender,14,0,10,17,4,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,940,313.33,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Rob Holding,Defender,10,0,9,5,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,807,807,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Mohamed Elneny,Midfielder,8,0,5,24,3,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Danny Welbeck,Forward,8,1,1,9,7,1,0,Player,-,1,-,1,1,-,-,1,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Petr Cech,Goalkeeper,7,0,7,29,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,28.57%,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Eddie Nketiah,Forward,5,1,0,19,5,0,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Konstantinos Mavropanos,Defender,4,0,3,4,1,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,150,150,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Denis Suarez,Midfielder,4,0,0,8,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Carl Jenkinson,Defender,3,0,2,3,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Joseph Willock,Midfielder,2,0,1,5,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Bukayo Saka,Midfielder,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Emiliano Martinez,Goalkeeper,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Zech Medley,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Arsenal,2018/19,Premier League|Arsenal|2018/19,Emile Smith Rowe,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,,,,65,,,,,,Team,,,,,,,,,,,42,5,2,2,-,9,5,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,David De Gea,Goalkeeper,38,0,38,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,7,18.42%,,1,-,1,-,1,3420,3420,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Paul Pogba,Midfielder,35,13,34,3,1,6,0,Player,7,6,6,3,10,3,11,1,1,-,5,1,-,-,-,7,-,-,3011,232,9,14,Marcus Rashford,2,,,,6,-,6,3,3,3011,501.83,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Marcus Rashford,Forward,33,10,26,9,7,15,0,Player,6,4,4,5,4,6,9,1,-,-,6,2,-,1,-,-,1,-,2362,236,,,,,,,,3,1,2,1,2,2343,781,1,1,-,-,1,-,1,2381,2381
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Romelu Lukaku,Forward,32,12,22,11,10,4,0,Player,7,5,4,3,4,8,5,4,2,1,8,1,1,-,-,-,2,-,2130,178,,,,,,,,4,1,3,1,3,2130,532.5,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Victor Lindelof,Defender,30,1,29,3,1,2,1,Player,-,1,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,2602,2602,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Ashley Young,Midfielder,30,2,28,8,2,0,0,Player,1,1,1,1,1,1,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,9,2,7,4,5,2568,285.33,1,-,1,-,1,-,1,2568,2568
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Luke Shaw,Defender,29,1,29,1,0,1,0,Player,-,1,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,11,5,6,3,8,2592,235.64,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Nemanja Matic,Midfielder,28,1,28,2,0,4,0,Player,1,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,7,5,2,2,5,2442,348.86,1,-,1,-,1,-,1,2442,2442
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Jesse Lingard,Midfielder,27,4,19,10,8,13,0,Player,1,3,-,2,1,3,4,-,-,-,3,-,-,-,-,1,-,-,,,,,,,,,,3,2,1,2,1,1667,555.67,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Anthony Martial,Midfielder,27,10,18,12,9,11,0,Player,4,6,-,-,4,6,8,2,-,-,8,-,1,-,-,1,-,-,1622,162,,,,,,,,2,1,1,-,2,1622,811,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Chris Smalling,Defender,24,1,24,4,0,1,1,Player,1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,1,1,-,1,-,2128,2128,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Juan Mata,Midfielder,22,3,16,17,6,11,0,Player,2,1,1,-,3,-,1,2,-,-,2,-,-,1,-,-,-,-,,,,,,,,,,3,1,2,2,1,1294,431.33,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Ander Herrera,Midfielder,22,2,16,9,6,7,0,Player,2,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,4,2,2,3,1,1404,351,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Alexis Sanchez,Forward,20,1,9,14,11,8,0,Player,-,1,-,1,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,3,1,2,-,3,878,292.67,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Phil Jones,Defender,18,0,15,7,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,1264,1264,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Fred,Midfielder,17,1,13,19,4,8,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,1045,522.5,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Diogo Dalot,Defender,16,0,12,10,4,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,-,1,2,1015,338.33,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Scott McTominay,Forward,16,2,9,14,7,1,0,Player,2,-,2,-,-,2,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,861,861,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Andreas Pereira,Midfielder,15,1,6,17,9,5,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,2,3,4,1,595,119,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Marouane Fellaini,Midfielder,14,0,6,11,8,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,744,744,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Eric Bailly,Defender,12,0,8,13,4,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,637,-,1,1,-,-,1,1,-,659,659
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Luis Antonio Valencia,Midfielder,6,0,5,4,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,466,233,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Matteo Darmian,Defender,6,0,5,11,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Marcos Rojo,Defender,5,0,2,9,3,2,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,-,211,105.5,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Mason Greenwood,Forward,3,0,1,2,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Angel Gomes,Midfielder,2,0,0,3,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Tahith Chong,Forward,2,0,0,3,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,James Garner,Midfielder,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Sergio Romero,Goalkeeper,0,0,0,29,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Manchester United,2018/19,Premier League|Manchester United|2018/19,Lee Grant,Goalkeeper,0,0,0,9,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,,,,46,,,,,,Team,,,,,,,,,,,24,6,2,2,-,4,8,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Conor Coady,Defender,38,0,38,0,0,0,3,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,2,3,3420,684,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Raul Jimenez,Forward,38,13,36,2,2,16,0,Player,4,9,4,6,8,5,9,1,3,-,7,1,2,-,-,2,1,-,3125,240,7,15,Jota,3,,,,4,1,3,1,3,3125,781.25,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Matt Doherty,Defender,38,4,35,3,3,6,1,Player,2,2,2,2,1,3,1,1,2,-,2,-,-,-,-,-,2,-,,,,,,,,,,5,3,2,1,4,3147,629.4,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Joao Moutinho,Midfielder,38,1,35,3,3,11,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,8,17,Willy Boly,3,,,,4,1,3,1,3,3040,760,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Rui Patricio,Goalkeeper,37,0,37,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,8,21.62%,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Willy Boly,Defender,36,4,36,0,0,1,0,Player,1,3,1,1,2,2,-,-,3,1,-,1,-,-,-,-,3,-,,,,,,,,,,2,1,1,1,1,3169,1584.5,1,1,-,1,-,-,1,3311,3311
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Ruben Neves,Midfielder,35,4,34,3,1,3,0,Player,3,1,2,-,3,1,4,-,-,-,-,-,-,2,-,2,-,-,,,,,,,,,,8,1,7,4,4,3009,376.13,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Ryan Bennett,Defender,34,1,34,2,0,0,0,Player,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,12,4,8,7,5,3060,255,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Jonny,Defender,33,1,32,2,1,10,0,Player,-,1,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,6,-,6,4,2,2780,463.33,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Jota,Forward,33,9,29,4,4,20,0,Player,5,4,3,4,7,2,5,4,-,-,5,4,-,-,-,-,-,-,2371,263,,,,,,,1,11,3,8,6,5,2371,215.55,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Adama Traore,Forward,29,1,8,29,21,8,0,Player,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,889,889,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Morgan Gibbs-White,Midfielder,26,0,5,31,21,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,647,647,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Helder Costa,Midfielder,25,1,16,22,9,14,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,-,3,1,2,1346,448.67,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Ivan Cavaleiro,Forward,23,3,6,26,17,6,0,Player,1,2,2,1,2,1,3,-,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,682,682,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Leander Dendoncker,Midfielder,19,2,17,10,2,4,0,Player,-,2,1,2,1,1,1,1,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,1469,1469,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Romain Saiss,Midfielder,19,2,12,22,7,2,0,Player,-,2,1,1,1,1,1,-,1,-,1,-,-,-,-,-,1,-,,,,,,,,,,7,4,3,3,4,1144,163.43,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Ruben Vinagre,Midfielder,17,0,7,29,10,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,703,703,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Leo Bonatini,Forward,7,0,0,19,7,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,John Ruddy,Goalkeeper,1,0,1,36,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Will Norris,Goalkeeper,1,0,0,2,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Max Kilman,Defender,1,0,0,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Kortney Hause,Defender,0,0,0,11,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Ryan Giles,Midfielder,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Bright Enobkhare,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Wolverhampton Wanderers,2018/19,Premier League|Wolverhampton Wanderers|2018/19,Cameron John,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,,,,53,,,,,,Team,,,,,,,,,,,29,10,3,2,2,2,5,-,,,,,,,,,,,,,,,,,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Jordan Pickford,Goalkeeper,38,0,38,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,14,36.84%,,1,-,1,-,1,3420,3420,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Gylfi Sigurdsson,Midfielder,38,13,36,2,2,19,0,Player,4,9,3,6,7,6,9,3,1,-,10,1,-,-,-,2,-,-,3134,241,6,11,Theo Walcott,2,,,,3,1,2,-,3,3134,1044.67,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Theo Walcott,Forward,37,5,24,14,13,16,0,Player,2,3,3,1,3,2,4,1,-,-,4,-,1,-,-,-,-,-,,,,,,,,,,1,1,-,1,-,2051,2051,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Lucas Digne,Defender,35,4,33,3,2,2,1,Player,1,3,-,1,2,2,-,4,-,-,1,-,-,2,-,-,1,-,,,,,,,,,,5,2,3,1,4,2966,593.2,1,1,-,-,1,-,1,3014,3014
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Richarlison,Forward,35,13,32,3,3,16,0,Player,9,4,7,4,7,6,7,4,2,-,7,2,1,-,1,-,2,-,2728,210,,,,,,,,5,3,2,1,4,2679,535.8,1,1,-,1,-,-,1,2777,2777
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Dominic Calvert-Lewin,Midfielder,35,6,19,18,16,6,0,Player,2,4,2,3,3,3,2,-,4,-,2,4,-,-,-,-,-,-,,,,,,,,,,3,1,2,1,2,1774,591.33,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Bernard,Midfielder,34,1,25,10,9,21,0,Player,1,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,3,2,2,3,2199,439.8,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Michael Keane,Defender,33,1,33,2,0,1,0,Player,-,1,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,2970,1485,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Idrissa Gana Gueye,Midfielder,33,0,32,1,1,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,2,4,2826,471,,,,,,,,,
Premier League,Everton,2018/19,Premier League|Everton|2018/19,Kurt Zouma,Defender,32,2,29,5,3,0,0,Player,1,1,2,-,1,1,-,-,2,-,-,1,-,-,-,-,1,-,,,,,,,,,,4,1,3,3,1,2610,652.5,1,-,1,-,1,-,1,2610,2610
