League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Tony Jantschke,Defender,11,0,9,7,2,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,751,187.75,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Jonas Hofmann,Midfielder,11,2,7,7,4,2,0,Player,2,-,1,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,2,-,2,1,1,674,337,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Ramy Bensebaini,Defender,8,3,7,7,1,0,0,Player,1,2,1,1,3,-,-,1,2,-,-,-,1,-,-,1,1,-,,,,,,,,,,2,1,1,1,1,637,318.5,1,-,1,-,1,1,-,637,637
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Michael Lang,Defender,8,0,6,10,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Fabian Johnson,Defender,6,0,3,7,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Tobias Strobl,Defender,6,0,2,11,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,282,282,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Raffael,Forward,5,0,0,18,5,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Louis Beyer,Defender,3,0,0,11,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,107,107,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Ibrahima Traore,Midfielder,2,0,0,10,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Mamadou Doucoure,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Tobias Sippel,Goalkeeper,0,0,0,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Conor Noss,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Aaron Herzog,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Andreas Poulsen,Defender,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Max Grun,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Keanan Bennetts,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,"Borussia M'gladbach",2019/20,"Bundesliga|Borussia M'gladbach|2019/20",Charlampos Makridis,Forward,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,,,,35,,,,,,Team,,,,,,,,,,,22,6,3,-,-,1,3,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Panagiotis Retsos,Defender,3,0,1,17,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Lukas Hradecky,Goalkeeper,22,0,22,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,27.27%,,1,-,1,-,1,1980,1980,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Sven Bender,Midfielder,22,0,22,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,1914,957,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Kevin Volland,Forward,22,9,21,1,1,5,0,Player,6,3,5,1,6,3,4,3,2,-,5,2,1,-,-,-,1,-,1817,202,7,20,Leon Bailey,3,,,,3,1,2,2,1,1817,605.67,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Nadiem Amiri,Midfielder,20,0,14,8,6,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,1248,1248,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Kai Havertz,Midfielder,19,5,19,1,0,3,0,Player,3,2,1,2,2,3,1,3,1,-,3,2,-,-,-,-,-,-,1624,325,,,,,,,,3,1,2,-,3,1624,541.33,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Karim Bellarabi,Midfielder,19,3,13,7,6,8,0,Player,2,1,1,1,-,3,1,2,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,-,1,1131,1131,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Jonathan Tah,Defender,18,0,17,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,1528,509.33,1,1,-,-,1,-,1,1546,1546
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Lars Bender,Midfielder,17,2,15,3,2,3,0,Player,-,2,-,1,2,-,-,1,1,-,-,1,-,-,-,-,1,-,,,,,,,,,,3,2,1,2,1,1329,443,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Charles Aranguiz,Midfielder,16,1,14,2,2,4,0,Player,1,-,1,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,1324,1324,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Julian Baumgartlinger,Midfielder,16,1,14,3,2,5,0,Player,1,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,2,2,-,1,1,1199,599.5,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Wendell,Defender,16,0,14,6,2,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,1230,307.5,1,-,1,-,1,-,1,1230,1230
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Moussa Diaby,Midfielder,16,3,9,13,7,4,0,Player,2,1,1,1,1,2,-,3,-,-,3,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Lucas Alario,Forward,16,6,7,15,9,2,0,Player,2,4,2,4,5,1,4,1,1,-,3,1,-,-,-,1,1,-,728,121,,,,,,,,3,-,3,3,-,728,242.67,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Kerem Demirbay,Midfielder,14,0,11,9,3,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,932,932,1,-,1,-,1,-,1,932,932
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Leon Bailey,Midfielder,12,4,6,6,6,5,0,Player,3,1,2,1,2,2,3,1,-,-,4,-,-,-,-,-,-,-,604,151,,,,,,,,-,-,-,-,-,591,-,2,2,-,-,2,1,1,617,308.5
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Mitchell Weiser,Midfielder,11,0,8,7,3,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,631,315.5,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Aleksander Dragovic,Defender,10,0,6,15,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,2,632,210.67,1,-,1,-,1,-,1,632,632
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Daley Sinkgraven,Midfielder,8,0,7,8,1,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,566,566,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Paulinho,Forward,6,1,0,17,6,0,0,Player,-,1,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,1,-,1,1,-,79,79,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Edmond Tapsoba,Defender,2,0,2,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Joel Pohjanpalo,Forward,1,0,0,8,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Niklas Lomb,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Ayman Azhil,Midfielder,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Ramazan Ozcan,Goalkeeper,0,0,0,22,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Exequiel Palacios,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,Bayer Leverkusen,2019/20,Bundesliga|Bayer Leverkusen|2019/20,Adrian Stanilewicz,Midfielder,0,0,0,10,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,,,,29,,,,,,Team,,,,,,,,,,,21,-,3,-,-,1,4,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Bastian Oczipka,Defender,22,0,22,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,4,14,Ahmed Kutucu,1,,,,2,-,2,1,1,1980,990,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Omar Mascarell,Midfielder,22,0,22,0,0,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,2,1939,484.75,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Amine Harit,Midfielder,21,6,21,0,0,8,0,Player,2,4,1,3,1,5,5,1,-,-,4,-,1,-,-,1,-,-,1825,304,,,,,,,,2,-,2,1,1,1825,912.5,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Jonjoe Kenny,Defender,20,1,20,0,0,4,0,Player,-,1,1,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,3,1,3,1,1783,445.75,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Daniel Caligiuri,Midfielder,20,1,18,2,2,6,0,Player,1,-,1,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,2,2,-,4,1624,406,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Alexander Nubel,Goalkeeper,18,0,18,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,6,33.33%,,1,-,1,-,1,1596,1596,1,1,-,-,1,1,-,1644,1644
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Suat Serdar,Midfielder,17,7,16,1,1,4,0,Player,2,5,4,1,6,1,5,1,1,-,7,-,-,-,-,-,-,-,1405,201,,,,,,,,2,1,1,2,-,1405,702.5,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Weston McKennie,Midfielder,17,0,13,4,4,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,3,1,1173,293.25,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Ozan Kabak,Defender,17,3,12,8,5,1,0,Player,-,3,1,-,1,2,-,1,2,-,-,-,1,-,-,-,2,-,,,,,,,,,,1,-,1,1,-,1070,1070,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Guido Burgstaller,Midfielder,16,0,11,11,5,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,981,981,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Benito Raman,Forward,15,4,14,5,1,12,0,Player,1,3,2,2,2,2,1,3,-,-,3,-,1,-,-,-,-,-,1100,275,,,,,,,,1,-,1,-,1,1100,1100,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Ahmed Kutucu,Forward,14,3,0,19,14,0,0,Player,-,3,1,1,2,1,3,-,-,-,3,-,-,-,-,-,-,-,281,94,,,,,,,,2,-,2,1,1,281,140.5,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Michael Gregoritsch,Forward,11,1,9,10,2,6,0,Player,-,1,-,1,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Matija Nastasic,Defender,10,0,9,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,824,412,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Salif Sane,Defender,10,2,8,2,2,1,0,Player,2,-,1,-,-,2,-,-,2,-,-,-,-,-,-,-,2,-,,,,,,,,,,3,1,2,2,1,675,225,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Rabbi Matondo,Forward,10,1,6,12,4,5,0,Player,-,1,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Alessandro Schopf,Midfielder,10,0,5,8,5,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,475,237.5,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Benjamin Stambouli,Midfielder,9,0,9,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-,1,1,810,405,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Markus Schubert,Goalkeeper,5,0,4,14,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,1,25.00%,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Juan Miranda,Defender,4,0,2,15,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Nassim Boujellab,Forward,4,0,0,12,4,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Steven Skrzybski,Forward,3,0,2,9,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Jean-Clair Todibo,Defender,3,0,1,4,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,1,116,116,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Timo Becker,Defender,3,0,1,9,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Fabian Reese,Forward,2,0,1,9,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Munir Mercan,Midfielder,2,0,0,20,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Jonas Carls,Defender,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,FC Schalke 04,2019/20,Bundesliga|FC Schalke 04|2019/20,Michael Langer,Goalkeeper,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,,,,29,,,,,,Team,,,,,,,,,,,17,1,3,2,-,5,1,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Christian Gunter,Defender,22,1,22,0,0,0,0,Player,1,-,1,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,5,17,Nils Petersen,2,,,,1,-,1,-,1,1980,1980,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Robin Koch,Midfielder,22,0,22,0,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,-,2,1918,959,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Lucas Holer,Forward,22,4,19,3,3,11,0,Player,2,2,3,-,2,2,2,-,2,-,2,-,1,-,-,-,1,-,,,,,,,,,,3,2,1,3,-,1684,561.33,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Nils Petersen,Forward,22,8,18,4,4,2,0,Player,3,5,1,4,2,6,6,1,1,-,6,-,1,-,-,1,-,-,1723,215,,,,,,,,1,-,1,-,1,1723,1723,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Jonathan Schmid,Midfielder,21,4,21,0,0,4,0,Player,2,2,1,1,2,2,3,1,-,-,2,-,-,2,-,-,-,-,,,,,,,,,,1,-,1,-,1,1883,1883,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Nicolas Hofler,Midfielder,20,1,19,1,1,2,0,Player,1,-,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,7,2,5,2,5,1721,245.86,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Janik Haberer,Forward,19,2,17,2,2,5,0,Player,1,1,-,1,-,2,1,1,-,-,1,-,1,-,-,-,-,-,,,,,,,,,,4,1,3,2,2,1479,369.75,1,-,1,-,1,-,1,1479,1479
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Dominique Heintz,Defender,18,0,18,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1620,810,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Vincenzo Grifo,Midfielder,15,2,5,10,10,5,0,Player,-,2,-,-,1,1,2,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,1,-,1,1,-,639,639,1,1,-,-,1,1,-,639,639
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Luca Waldschmidt,Forward,14,5,8,6,6,4,0,Player,2,3,1,3,3,2,-,5,-,-,2,-,-,-,-,3,-,-,772,154,,,,,,,,1,-,1,1,-,772,772,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Chang-Hoon Kwon,Midfielder,14,2,5,17,9,4,0,Player,1,1,1,1,-,2,-,2,-,-,1,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Alexander Schwolow,Goalkeeper,13,0,13,0,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,23.08%,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Philipp Lienhart,Defender,12,0,11,6,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,990,495,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Mike Frantz,Midfielder,11,0,3,15,8,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,257,128.5,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Manuel Gulde,Defender,10,0,9,6,1,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Mark Flekken,Goalkeeper,9,0,9,6,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,2,22.22%,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Amir Abrashi,Midfielder,9,0,7,11,2,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,532,177.33,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Roland Sallai,Midfielder,9,0,4,16,5,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Nico Schlotterbeck,Defender,9,0,4,17,5,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Brandon Borrello,Forward,7,0,4,16,3,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Lukas Kubler,Defender,3,0,1,3,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Jerome Gondorf,Midfielder,2,0,2,7,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,122,122,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Lino Templemann,Midfielder,1,0,1,7,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Niclas Thiede,Goalkeeper,1,0,0,16,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Woo-Yeong Jeong,Midfielder,0,0,0,5,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Yoric Ravet,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Karim Guede,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Yannik Keitel,Midfielder,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Gian-Luca Itter,Defender,0,0,0,8,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesliga,SC Freiburg,2019/20,Bundesliga|SC Freiburg|2019/20,Tim Kleindienst,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
