League,Team,Season,KEY,Player,Position,Appearances,Goals,Started,Started As A Sub,Came On,Taken Off,Own Goals,Type Of Goal,First Half,Second Half,First Scorer,Last Scorer,Home,Away,Right Foot,Left Foot,Header,Other Method,Open Play,Cross,Free Kick,Direct Free Kick,Throw In,Penalty,Corner,Other Type Of Play,Minutes played,Min/goal,Assists,% Assists,Leading Recipient,Recipient Goals,CS,% Clean Sheets,Hat Tricks,Yellow Cards,Yellow - First Half,Yellow - Second Half,Yellow - Home,Yellow - Away,Yelow - Minutes Played,Minutes per Yellow Cards,Sent Off,Straight Red Card,Two Yellow Cards,Red - First Half,Red - Second Half,Red - Home,Red - Away,Red - Minutes Played,Minutes per Red Cards
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Vasco Regini,Defender,35,0,30,7,5,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,3,2,2795,559,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Karol Linetty,Midfielder,34,1,26,11,8,8,0,Player,1,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,5,1,4,2,3,2293,458.6,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Edgar Barreto,Midfielder,33,2,33,2,0,13,0,Player,1,1,1,1,2,-,-,1,1,-,2,-,-,-,-,-,-,-,,,,,,,,,,4,1,3,1,3,2786,696.5,1,1,-,-,1,-,1,2828,2828
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Bruno Fernandes,Midfielder,33,5,22,16,11,18,0,Player,2,3,2,2,3,2,5,-,-,-,4,-,-,-,-,1,-,-,,,,,,,,,,2,1,1,1,1,1724,862,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Dennis Praet,Midfielder,32,1,19,18,13,12,0,Player,1,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,-,4,2,2,1797,449.25,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Patrik Schick,Forward,32,11,14,24,18,5,0,Player,3,8,3,5,6,5,1,8,1,1,9,1,-,-,-,-,1,-,1505,137,,,,,,,,2,-,2,2,-,1505,752.5,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Luis Muriel,Forward,31,11,25,7,6,16,0,Player,3,8,4,7,5,6,9,1,1,-,5,1,-,1,-,4,-,-,2282,207,,,,,,,,4,2,2,2,2,2257,564.25,1,1,-,-,1,-,1,2307,2307
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Christian Puggioni,Goalkeeper,21,0,21,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,4,19.05%,,3,1,2,2,1,1890,630,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Ricardo Alvarez,Midfielder,21,2,11,22,10,7,0,Player,-,2,-,1,2,-,-,2,-,-,2,-,-,-,-,-,-,-,,,,,,,,,,2,1,1,2,-,979,489.5,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Jacopo Sala,Midfielder,20,0,19,3,1,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,3,3,1568,261.33,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Filip Djuricic,Midfielder,19,0,3,32,16,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,1,3,499,124.75,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Emiliano Viviano,Goalkeeper,17,0,17,0,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,3,17.65%,,5,-,5,2,3,1530,306,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Bartosz Bereszynski,Defender,13,0,11,9,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,1049,1049,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Pedro Pereira,Defender,12,0,8,13,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,3,788,157.6,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Ante Budimir,Forward,11,0,2,35,9,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Daniel Pavlovic,Defender,9,0,8,17,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,720,360,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Dodo,Defender,7,0,4,28,3,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Luca Cigarini,Midfielder,4,0,3,34,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,-,3,275,91.67,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Angelo Palombo,Midfielder,4,0,2,29,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,219,219,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Mirko Eramo,Midfielder,1,0,0,17,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Denis Baumgartner,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Ibourahima Balde,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Andrea Tessiore,Midfielder,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,David Ivan,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Giacomo Vrioni,Forward,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Lorenco Simic,Defender,0,0,0,13,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Andrea Tozzo,Goalkeeper,0,0,0,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Stanley Amuzie,Defender,0,0,0,7,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Michal Tomic,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Titas Krapikas,Goalkeeper,0,0,0,22,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sampdoria,2016/17,Serie A|Sampdoria|2016/17,Wladimiro Falcone,Goalkeeper,0,0,0,10,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,,,,53,,,,,,Team,,,,,,,,,,,30,9,2,3,-,4,5,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Bruno Alves,Defender,36,1,36,0,0,0,0,Player,-,1,-,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,,,,,,,,,,5,1,4,2,3,3240,648,1,1,-,-,1,-,1,3240,3240
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Marco Borriello,Forward,36,16,30,6,6,11,0,Player,6,10,5,5,11,5,1,11,4,-,8,4,-,2,-,1,1,-,2596,162,,,,,,,,4,1,3,-,4,2596,649,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Mauricio Isla,Midfielder,34,1,32,2,2,3,0,Player,1,-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,7,13,Marco Sau,5,,,,9,3,6,6,3,2875,319.44,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Marco Sau,Forward,34,8,29,8,5,23,0,Player,4,4,2,2,7,1,4,2,2,-,5,2,-,-,-,-,1,-,2342,293,,,,,,,,5,3,2,3,2,2342,468.4,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Simone Padoin,Midfielder,31,1,25,7,6,6,0,Player,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,7,2,5,6,1,2173,310.43,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Fabio Pisacane,Defender,29,1,29,7,0,5,0,Player,-,1,-,1,1,-,-,1,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,7,6,1,5,2,2554,364.86,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Nicolo Barella,Midfielder,28,0,22,9,6,8,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,7,4,6,1910,191,1,-,1,-,1,1,-,1910,1910
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Nicola Murru,Defender,26,0,26,5,0,5,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,2,1,2176,725.33,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Joao Pedro,Midfielder,22,7,17,5,5,9,0,Player,6,1,3,2,6,1,5,2,-,-,6,-,-,-,-,1,-,-,1460,209,,,,,,,,4,2,2,3,1,1460,365,1,1,-,-,1,-,1,1460,1460
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Rafael,Goalkeeper,21,0,19,19,2,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,4,21.05%,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Davide Di Gennaro,Midfielder,21,2,18,18,3,7,0,Player,2,-,2,-,2,-,-,1,1,-,1,1,-,-,-,-,-,-,,,,,,,,,,5,3,2,3,2,1526,305.2,1,-,1,1,-,-,1,1526,1526
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Luca Ceppitelli,Defender,20,0,20,3,0,2,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,-,6,1781,296.83,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Diego Farias,Forward,20,6,12,11,8,6,0,Player,3,3,1,3,5,1,6,-,-,-,4,-,-,-,-,2,-,-,1163,194,,,,,,,,4,1,3,2,2,1163,290.75,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Daniele Dessena,Midfielder,18,2,16,5,2,10,0,Player,-,2,1,-,2,-,2,-,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,4,1,3,1,3,1193,298.25,1,1,-,-,1,-,1,1257,1257
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Artur Ionita,Midfielder,18,3,14,5,4,3,0,Player,-,3,-,1,-,3,-,1,2,-,1,-,1,-,-,-,1,-,,,,,,,,,,5,2,3,2,3,1303,260.6,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Marco Storari,Goalkeeper,15,0,15,20,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,1,-,1,1,-,1257,1257,1,1,-,-,1,-,1,1329,1329
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Bartosz Salamon,Midfielder,14,0,8,30,6,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Marco Capuano,Defender,12,1,8,24,4,2,0,Player,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,1,-,1,1,-,769,769,1,-,1,-,1,1,-,769,769
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Gianni Munari,Midfielder,11,0,3,16,8,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,4,-,4,347,86.75,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Niccolo Giannetti,Midfielder,11,0,1,21,10,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Federico Melchiorri,Forward,10,3,4,10,6,1,0,Player,1,2,-,2,1,2,-,2,1,-,2,1,-,-,-,-,-,-,,,,,,,,,,1,1,-,-,1,461,461,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Paolo Farago,Midfielder,9,0,1,11,8,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,1,-,339,339,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Alessandro Deiola,Midfielder,5,0,3,13,2,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,-,244,122,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Luca Bittante,Defender,5,0,3,13,2,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,309,77.25,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Kwang-Song Han,Forward,5,1,0,10,5,0,0,Player,-,1,-,1,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Victor Ibarbo,Midfielder,3,0,0,4,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Luca Crosta,Goalkeeper,1,0,1,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Marko Pajac,Midfielder,1,0,0,1,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Roberto Biancu,Midfielder,1,0,0,5,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Federico Serra,Midfielder,1,0,0,3,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Roberto Colombo,Goalkeeper,1,0,0,27,1,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,1,-,-,0,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Nicholas Pennington,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Davide Arras,Forward,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Andrea Mastino,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Vasco Oliveira,Defender,0,0,0,2,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Luka Krajnc,Defender,0,0,0,17,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Illia Briukhov,Defender,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Matias Antonini Lui,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Cagliari,2016/17,Serie A|Cagliari|2016/17,Andrea Cadili,Defender,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,,,,58,,,,,,Team,,,,,,,,,,,30,7,2,1,-,9,9,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Franciesco Acerbi,Defender,38,4,38,0,0,0,0,Player,-,4,-,2,1,3,1,2,1,-,-,-,-,-,-,1,3,-,,,,,,,,,,2,2,-,1,1,3420,1710,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Andrea Consigli,Goalkeeper,37,0,37,0,0,0,1,Player,,,,,,,,,,,,,,,,,,,,,,,,,7,18.92%,,1,-,1,-,1,3330,3330,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Federico Peluso,Defender,34,2,33,3,1,0,0,Player,1,1,1,1,1,1,-,1,-,1,1,-,-,-,-,-,1,-,,,,,,,,,,12,5,7,6,6,2980,248.33,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Matteo Politano,Forward,32,4,25,7,7,10,0,Player,2,2,1,-,3,1,1,3,-,-,2,-,-,-,-,2,-,-,,,6,10,Gregoire Defrel,3,,,,5,1,4,3,2,2316,463.2,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Alessandro Matri,Forward,31,8,16,21,15,14,0,Player,4,4,2,3,4,4,5,3,-,-,7,-,-,-,-,-,1,-,1456,182,,,,,,,,1,1,-,-,1,1456,1456,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Gregoire Defrel,Midfielder,29,11,23,8,6,12,0,Player,5,6,2,6,2,9,1,9,1,-,6,3,-,-,-,1,1,-,1963,178,,,,,,,1,1,1,-,1,-,1963,1963,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Lorenzo Pellegrini,Midfielder,28,6,24,7,4,14,0,Player,4,2,3,1,1,5,3,2,1,-,3,1,1,-,-,1,-,-,,,7,12,Franciesco Acerbi,2,,,,7,3,4,4,3,1952,278.86,1,1,-,1,-,-,1,2064,2064
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Antonio Ragusa,Midfielder,25,4,16,19,9,6,0,Player,1,3,-,1,3,1,3,1,-,-,4,-,-,-,-,-,-,-,,,,,,,,,,5,3,2,3,2,1433,286.6,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Federico Ricci,Midfielder,24,2,10,24,14,5,0,Player,1,1,1,-,1,1,1,1,-,-,-,1,-,-,-,1,-,-,,,,,,,,,,4,-,4,2,2,1059,264.75,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Pol Lirola,Defender,22,0,17,15,5,4,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,3,-,1524,508,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Domencio Berardi,Forward,21,4,20,1,1,7,0,Player,3,1,2,1,3,1,-,4,-,-,2,-,-,-,-,2,-,-,,,9,16,Alessandro Matri,2,,,,6,4,2,4,2,1739,289.83,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Alfred Duncan,Midfielder,20,1,14,9,6,3,0,Player,-,1,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,4,1,3,2,2,1297,324.25,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Paolo Cannavaro,Defender,18,1,16,16,2,1,0,Player,1,-,1,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,,,,,,,,,,2,1,1,1,1,1424,712,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Luca Mazzitelli,Midfielder,17,1,12,21,5,6,0,Player,-,1,-,-,1,-,-,1,-,-,-,-,1,-,-,-,-,-,,,,,,,,,,8,4,4,5,3,1078,134.75,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Pietro Iemmello,Forward,17,5,3,31,14,3,0,Player,1,4,1,1,3,2,3,1,1,-,2,1,-,-,-,1,1,-,500,100,,,,,,,,1,-,1,1,-,500,500,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Marcello Gazzola,Midfielder,16,0,16,6,0,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,1,2,1376,458.67,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Stefano Sensi,Midfielder,16,2,14,14,2,3,0,Player,1,1,-,-,2,-,2,-,-,-,1,-,-,1,-,-,-,-,,,,,,,,,,3,-,3,2,1,1203,401,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Francesco Magnanelli,Midfielder,15,1,14,5,1,2,0,Player,1,-,1,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,2,-,2,2,-,1193,596.5,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Luca Antei,Defender,15,1,11,19,4,0,0,Player,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,1,-,,,,,,,,,,4,1,3,1,3,1110,277.5,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Davide Biondini,Midfielder,14,0,9,9,5,3,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,3,2,852,170.4,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Simone Missiroli,Midfielder,13,0,9,10,4,6,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,3,1,2,786,262,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Timo Letschert,Defender,9,0,9,17,0,2,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,-,2,664,332,1,1,-,1,-,1,-,838,838
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,"Cristian Dell'Orco",Defender,9,0,9,20,0,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Claud Adjapong,Defender,9,1,6,28,3,3,0,Player,1,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,,3,3,-,1,2,509,169.67,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Emanuele Terranova,Defender,3,0,2,15,1,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Gianluca Pegolo,Goalkeeper,1,0,1,30,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Simone Franchini,Midfielder,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Martin Erlic,Defender,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Marius Marin,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Giovanni Sbrissa,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Francesco Scavo,Goalkeeper,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Leonardo Vitali,Goalkeeper,0,0,0,3,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Nicholas Pierini,Forward,0,0,0,10,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Leonardo Sarzi Maddidini,Midfielder,0,0,0,1,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Bryan Costa,Goalkeeper,0,0,0,4,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Sassuolo,2016/17,Serie A|Sassuolo|2016/17,Alberto Pomini,Goalkeeper,0,0,0,33,0,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Udinese,2016/17,Serie A|Udinese|2016/17,,,,46,,,,,,Team,,,,,,,,,,,28,4,2,-,-,3,9,-,,,,,,,,,,,,,,,,,,,,,,,,,
Serie A,Udinese,2016/17,Serie A|Udinese|2016/17,Danilo,Defender,36,2,36,0,0,1,1,Player,1,1,1,1,2,-,1,1,-,-,-,1,-,-,-,-,1,-,,,,,,,,,,10,4,6,4,6,3204,320.4,1,1,-,-,1,1,-,3254,3254
Serie A,Udinese,2016/17,Serie A|Udinese|2016/17,Gabriel Silva,Defender,5,0,2,12,3,0,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,2,1,1,231,115.5,,,,,,,,,
Serie A,Udinese,2016/17,Serie A|Udinese|2016/17,Adalberto Penaranda,Midfielder,5,0,1,10,4,1,0,Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
